performance_score,unused-javascript,total-byte-weight,resource_image_bytes,resource_font_bytes,unused-css-rules,unused-javascript_savings_bytes,resource_third-party_bytes,category,strategy
0.32,8830.0,7996016.0,3568561.0,1465945.0,0.0,1701536.0,4147765.0,Education & Reference,mobile
0.82,0.0,1395847.0,653439.0,133162.0,750.0,257079.0,256679.0,Education & Reference,mobile
0.68,1250.0,655031.0,0.0,54582.0,310.0,265757.0,178099.0,Education & Reference,mobile
0.64,1870.0,8892145.0,2707114.0,111506.0,0.0,265690.0,235023.0,Education & Reference,mobile
0.66,1220.0,6765849.0,274307.0,54584.0,460.0,265730.0,178102.0,Education & Reference,mobile
0.63,1280.0,1170710.0,124594.0,54582.0,320.0,463777.0,694805.0,Education & Reference,mobile
0.7,160.0,8681965.0,1343350.0,54584.0,490.0,298042.0,178102.0,Education & Reference,mobile
0.76,160.0,5669186.0,765542.0,54582.0,480.0,298000.0,178032.0,Education & Reference,mobile
0.87,0.0,653624.0,701.0,54582.0,480.0,263569.0,178800.0,Education & Reference,mobile
0.34,1470.0,2843276.0,3000.0,127142.0,650.0,942593.0,2369166.0,Education & Reference,mobile
0.69,320.0,6510996.0,1203198.0,82617.0,480.0,298040.0,206134.0,Education & Reference,mobile
0.74,150.0,11178559.0,343737.0,223582.0,170.0,422070.0,1325400.0,Education & Reference,mobile
0.42,150.0,3754079.0,215943.0,43776.0,1300.0,1398081.0,1544736.0,Education & Reference,mobile
0.43,2850.0,1832488.0,80579.0,112030.0,300.0,537541.0,1608866.0,Education & Reference,mobile
0.68,0.0,2666004.0,111462.0,0.0,750.0,1123185.0,826024.0,Education & Reference,mobile
0.5,1050.0,2454467.0,420598.0,0.0,450.0,354107.0,822132.0,Education & Reference,mobile
0.99,0.0,14522.0,3827.0,0.0,0.0,0.0,0.0,Education & Reference,mobile
0.44,6900.0,4006323.0,588949.0,0.0,1050.0,1149165.0,1804994.0,Education & Reference,mobile
0.97,0.0,14517.0,3827.0,0.0,0.0,0.0,0.0,Education & Reference,mobile
0.45,0.0,3534819.0,270522.0,43776.0,1500.0,1275218.0,1220281.0,Education & Reference,mobile
0.64,960.0,1250014.0,14644.0,515997.0,450.0,179142.0,1039797.0,Education & Reference,mobile
0.55,1800.0,2964788.0,1762555.0,473392.0,300.0,179389.0,997056.0,Education & Reference,mobile
0.61,450.0,1673555.0,422113.0,524593.0,300.0,158356.0,1053548.0,Education & Reference,mobile
0.68,420.0,1210247.0,22079.0,473449.0,300.0,179209.0,997485.0,Education & Reference,mobile
0.73,150.0,1206599.0,14921.0,473350.0,150.0,158078.0,997054.0,Education & Reference,mobile
0.56,1650.0,13788254.0,12436713.0,0.0,2250.0,408510.0,10299012.0,Education & Reference,mobile
0.48,900.0,8885098.0,6590517.0,35480.0,2100.0,964940.0,1771167.0,Education & Reference,mobile
0.56,2250.0,3850136.0,2590564.0,0.0,2250.0,424397.0,735097.0,Education & Reference,mobile
0.56,2010.0,3259627.0,1990513.0,0.0,2250.0,421457.0,735523.0,Education & Reference,mobile
0.7,450.0,1599070.0,264932.0,0.0,2180.0,422406.0,735415.0,Education & Reference,mobile
0.57,1950.0,4680032.0,3405038.0,0.0,1950.0,388526.0,735158.0,Education & Reference,mobile
0.57,2400.0,6321057.0,5057596.0,0.0,2250.0,429119.0,733590.0,Education & Reference,mobile
0.59,2260.0,2186221.0,928107.0,0.0,1950.0,424392.0,735596.0,Education & Reference,mobile
0.69,300.0,8894223.0,7601432.0,0.0,2250.0,424675.0,735897.0,Education & Reference,mobile
0.49,600.0,23978306.0,5642338.0,68711.0,13050.0,328293.0,799806.0,Education & Reference,mobile
0.54,900.0,5572346.0,1451932.0,68711.0,13800.0,367547.0,1809220.0,Education & Reference,mobile
0.55,1950.0,3751542.0,57958.0,45010.0,14060.0,367186.0,799154.0,Education & Reference,mobile
0.55,1950.0,3772838.0,59366.0,68711.0,12850.0,366959.0,799777.0,Education & Reference,mobile
0.49,600.0,2174540.0,1359342.0,439240.0,150.0,119212.0,247307.0,Education & Reference,mobile
0.67,600.0,1172597.0,424997.0,390942.0,160.0,119214.0,247310.0,Education & Reference,mobile
0.71,0.0,1287794.0,542355.0,390303.0,150.0,118738.0,247310.0,Education & Reference,mobile
0.86,0.0,768812.0,29093.0,390623.0,150.0,119214.0,247310.0,Education & Reference,mobile
0.9,0.0,1150177.0,380842.0,413774.0,150.0,119203.0,247310.0,Education & Reference,mobile
0.62,750.0,3957632.0,3096947.0,434940.0,150.0,119161.0,3379754.0,Education & Reference,mobile
0.81,0.0,766864.0,28774.0,390624.0,150.0,119215.0,247310.0,Education & Reference,mobile
0.32,2950.0,9034120.0,6643928.0,209998.0,400.0,684383.0,7855956.0,Education & Reference,mobile
0.37,2640.0,3590522.0,1833089.0,190455.0,450.0,473828.0,3168888.0,Education & Reference,mobile
0.37,2430.0,2969850.0,1220923.0,211671.0,1230.0,476298.0,2481700.0,Education & Reference,mobile
0.47,3150.0,2122457.0,371874.0,178200.0,1200.0,474792.0,1534587.0,Education & Reference,mobile
0.5,3150.0,6726200.0,4620584.0,257555.0,600.0,587896.0,6110132.0,Education & Reference,mobile
0.32,4950.0,11826535.0,7383185.0,445837.0,1650.0,1659884.0,10998165.0,Education & Reference,mobile
0.67,0.0,2011201.0,118832.0,178200.0,750.0,539019.0,1550648.0,Education & Reference,mobile
0.42,2550.0,2215218.0,324280.0,178200.0,1230.0,540177.0,1759620.0,Education & Reference,mobile
0.5,300.0,12993091.0,1568061.0,173790.0,150.0,354087.0,846403.0,Education & Reference,mobile
0.56,1800.0,1195394.0,102080.0,135539.0,150.0,347702.0,807191.0,Education & Reference,mobile
0.55,750.0,1731018.0,629663.0,135541.0,150.0,347835.0,806302.0,Education & Reference,mobile
0.56,1650.0,1119503.0,26659.0,135516.0,150.0,348471.0,806544.0,Education & Reference,mobile
0.83,450.0,1858671.0,764954.0,135532.0,150.0,348529.0,806971.0,Education & Reference,mobile
0.61,450.0,1329816.0,237130.0,135529.0,150.0,347675.0,808178.0,Education & Reference,mobile
0.6,2550.0,13026766.0,823363.0,135445.0,300.0,463657.0,981586.0,Education & Reference,mobile
0.57,300.0,1277398.0,185904.0,135541.0,0.0,347118.0,806601.0,Education & Reference,mobile
0.39,150.0,14218407.0,11561286.0,618343.0,0.0,781837.0,2184277.0,Education & Reference,mobile
0.52,2300.0,2339150.0,733805.0,422858.0,340.0,389345.0,1132551.0,Education & Reference,mobile
0.46,1800.0,3678646.0,1181272.0,538240.0,900.0,773784.0,2149505.0,Education & Reference,mobile
0.55,2830.0,3255605.0,859159.0,671032.0,1550.0,499967.0,1891251.0,Education & Reference,mobile
0.52,2600.0,6383583.0,4208353.0,488183.0,1200.0,576122.0,1249490.0,Education & Reference,mobile
0.48,150.0,2668440.0,262203.0,459288.0,310.0,770819.0,2177325.0,Education & Reference,mobile
0.6,300.0,3206465.0,954020.0,563334.0,1180.0,576123.0,1273415.0,Education & Reference,mobile
0.44,300.0,6830309.0,4443139.0,563358.0,150.0,606561.0,1272680.0,Education & Reference,mobile
0.52,2400.0,1866310.0,295335.0,422798.0,600.0,391955.0,1132963.0,Education & Reference,mobile
0.59,3300.0,8419886.0,3541069.0,0.0,150.0,685754.0,954185.0,Education & Reference,mobile
0.49,2820.0,2105484.0,27136.0,0.0,560.0,520873.0,544884.0,Education & Reference,mobile
0.38,5240.0,17343949.0,13050285.0,38520.0,1960.0,947000.0,4724142.0,Education & Reference,mobile
0.47,3790.0,8418787.0,3540303.0,0.0,300.0,685374.0,953736.0,Education & Reference,mobile
0.33,6750.0,24494334.0,15315207.0,215915.0,450.0,3626268.0,9511569.0,Education & Reference,mobile
0.27,750.0,2255044.0,145309.0,0.0,0.0,516411.0,544792.0,Education & Reference,mobile
0.31,11630.0,7342286.0,485352.0,215744.0,1950.0,3051215.0,6762944.0,Education & Reference,mobile
0.54,0.0,2768568.0,10857.0,127708.0,300.0,904823.0,2542668.0,Education & Reference,mobile
0.44,1950.0,3610267.0,43705.0,127909.0,300.0,904885.0,3345129.0,Education & Reference,mobile
0.67,0.0,2805920.0,12978.0,127652.0,150.0,903127.0,2542319.0,Education & Reference,mobile
0.4,1750.0,2679575.0,57287.0,127737.0,300.0,870629.0,2404730.0,Education & Reference,mobile
0.53,0.0,3760596.0,129987.0,163331.0,10.0,1407271.0,3408031.0,Education & Reference,mobile
0.67,0.0,5453203.0,201316.0,288764.0,0.0,1538077.0,5147939.0,Education & Reference,mobile
0.36,50.0,8345774.0,913647.0,359723.0,50.0,2637003.0,7177935.0,Education & Reference,mobile
0.14,0.0,5837380.0,692337.0,253282.0,150.0,936489.0,4562795.0,Education & Reference,mobile
0.17,0.0,5278772.0,366128.0,253280.0,150.0,966175.0,4503409.0,Education & Reference,mobile
0.11,0.0,5434522.0,367809.0,253280.0,150.0,967175.0,4511355.0,Education & Reference,mobile
0.39,270.0,4473647.0,179683.0,178346.0,0.0,1120035.0,4114506.0,Education & Reference,mobile
0.52,0.0,5738540.0,420203.0,213827.0,280.0,1547052.0,5058877.0,Education & Reference,mobile
0.22,0.0,5391201.0,272194.0,253284.0,150.0,967008.0,4580844.0,Education & Reference,mobile
0.62,0.0,3312548.0,120728.0,142869.0,290.0,479938.0,3014952.0,Education & Reference,mobile
0.15,3290.0,18987825.0,12180907.0,324241.0,150.0,1995285.0,6578413.0,Education & Reference,mobile
0.56,3600.0,3737071.0,1460883.0,264328.0,1050.0,375854.0,2175010.0,News & Media,mobile
0.29,1500.0,2766861.0,58346.0,405275.0,150.0,810842.0,1610364.0,Technology & SaaS,mobile
0.35,3920.0,2844646.0,22596.0,856259.0,1570.0,729115.0,578430.0,Technology & SaaS,mobile
0.21,3220.0,2845034.0,22211.0,856656.0,1490.0,727480.0,578444.0,Technology & SaaS,mobile
0.4,3120.0,2845912.0,22392.0,856454.0,1510.0,727860.0,578542.0,Technology & SaaS,mobile
0.37,4390.0,2845814.0,22571.0,856645.0,1500.0,728277.0,578548.0,Technology & SaaS,mobile
0.41,4580.0,2845472.0,22202.0,856281.0,1740.0,729327.0,578436.0,Technology & SaaS,mobile
0.45,2420.0,2353793.0,1527.0,856452.0,1510.0,474514.0,1919.0,Technology & SaaS,mobile
0.58,2420.0,2354935.0,1509.0,856457.0,1360.0,474374.0,1917.0,Technology & SaaS,mobile
0.4,4850.0,2845359.0,22582.0,856259.0,1610.0,733458.0,578420.0,Technology & SaaS,mobile
0.35,3040.0,2845105.0,22581.0,856457.0,1480.0,727815.0,578440.0,Technology & SaaS,mobile
0.27,700.0,5431699.0,174000.0,249985.0,1820.0,1816944.0,5372151.0,Technology & SaaS,mobile
0.38,5800.0,3020104.0,262918.0,214505.0,1510.0,1220008.0,3000311.0,Technology & SaaS,mobile
0.36,10160.0,5086046.0,1033258.0,250032.0,1820.0,1586873.0,2720751.0,Technology & SaaS,mobile
0.32,7200.0,3581028.0,3271.0,73954.0,750.0,1446110.0,3569155.0,Technology & SaaS,mobile
0.31,460.0,2804277.0,65728.0,186527.0,1540.0,1222018.0,2783097.0,Technology & SaaS,mobile
0.39,7050.0,3581077.0,3271.0,73954.0,600.0,1446450.0,3569139.0,Technology & SaaS,mobile
0.55,5950.0,3956314.0,504010.0,1201245.0,300.0,687857.0,1857982.0,Technology & SaaS,mobile
0.53,5550.0,3403405.0,58456.0,1157492.0,440.0,711695.0,1748207.0,Technology & SaaS,mobile
0.31,5360.0,5369270.0,270590.0,1157611.0,150.0,1348537.0,3495667.0,Technology & SaaS,mobile
0.27,3600.0,5134370.0,117031.0,1094568.0,0.0,1336678.0,3496796.0,Technology & SaaS,mobile
0.5,5850.0,3375233.0,99741.0,1094443.0,300.0,711476.0,1748199.0,Technology & SaaS,mobile
0.53,5550.0,3578406.0,300734.0,1094472.0,150.0,711719.0,1748138.0,Technology & SaaS,mobile
0.53,5700.0,3466677.0,152482.0,1094468.0,150.0,711692.0,1748151.0,Technology & SaaS,mobile
0.5,5700.0,3907116.0,631795.0,1094451.0,450.0,711532.0,1748143.0,Technology & SaaS,mobile
0.26,6300.0,5301549.0,87958.0,1094562.0,300.0,1430284.0,3516785.0,Technology & SaaS,mobile
0.3,5250.0,5160451.0,132575.0,1094569.0,300.0,1354224.0,3497599.0,Technology & SaaS,mobile
0.61,680.0,2089514.0,1310615.0,319782.0,390.0,144040.0,381859.0,Technology & SaaS,mobile
0.62,1050.0,849119.0,41633.0,343273.0,750.0,143730.0,405346.0,Technology & SaaS,mobile
0.62,1050.0,860638.0,41633.0,319781.0,750.0,144126.0,381822.0,Technology & SaaS,mobile
0.62,1050.0,853687.0,41671.0,319781.0,750.0,143730.0,381852.0,Technology & SaaS,mobile
0.62,1050.0,866292.0,42253.0,319782.0,790.0,144207.0,381864.0,Technology & SaaS,mobile
0.61,750.0,1047441.0,160767.0,389157.0,450.0,144169.0,451229.0,Technology & SaaS,mobile
0.61,1050.0,852308.0,41633.0,319781.0,750.0,144248.0,381850.0,Technology & SaaS,mobile
0.61,750.0,923678.0,41673.0,389158.0,450.0,144083.0,451185.0,Technology & SaaS,mobile
0.61,900.0,876668.0,41671.0,343273.0,600.0,144250.0,405354.0,Technology & SaaS,mobile
0.44,2100.0,28423192.0,456438.0,321073.0,150.0,448414.0,589274.0,Technology & SaaS,mobile
0.39,1200.0,3797673.0,41557.0,321713.0,0.0,454545.0,588262.0,Technology & SaaS,mobile
0.24,11360.0,5522204.0,181245.0,319798.0,900.0,2483865.0,390244.0,Technology & SaaS,mobile
0.25,11450.0,6821233.0,1230063.0,319797.0,1310.0,2446767.0,1480364.0,Technology & SaaS,mobile
0.42,1800.0,1941364.0,43071.0,321073.0,150.0,459762.0,588449.0,Technology & SaaS,mobile
0.24,11350.0,6993430.0,1647256.0,319184.0,900.0,2409449.0,1856337.0,Technology & SaaS,mobile
0.25,11780.0,5597422.0,259157.0,318862.0,900.0,2416725.0,469779.0,Technology & SaaS,mobile
0.43,1350.0,2621777.0,500101.0,320427.0,150.0,535358.0,622019.0,Technology & SaaS,mobile
0.52,2140.0,1990591.0,240761.0,321393.0,410.0,377557.0,220223.0,Technology & SaaS,mobile
0.03,5970.0,11238344.0,2916702.0,510553.0,0.0,1881798.0,5216703.0,Technology & SaaS,mobile
0.28,7800.0,4637960.0,139343.0,632747.0,40.0,1879767.0,2502214.0,Technology & SaaS,mobile
0.73,1050.0,9021812.0,159461.0,8460293.0,0.0,188995.0,0.0,Technology & SaaS,mobile
0.23,5100.0,5132311.0,150925.0,441669.0,450.0,1595846.0,1854612.0,Technology & SaaS,mobile
0.02,4730.0,4316459.0,61879.0,510567.0,0.0,2032622.0,2608670.0,Technology & SaaS,mobile
0.37,8670.0,19379488.0,15244690.0,510552.0,150.0,1923902.0,17637647.0,Technology & SaaS,mobile
0.23,3200.0,3556075.0,120909.0,510569.0,0.0,1823863.0,1825344.0,Technology & SaaS,mobile
0.4,770.0,3317783.0,56351.0,340056.0,300.0,1234148.0,619888.0,Technology & SaaS,mobile
0.45,4530.0,9857891.0,5650102.0,489333.0,460.0,831174.0,850875.0,Technology & SaaS,mobile
0.67,0.0,8488991.0,5959593.0,537559.0,260.0,898357.0,991101.0,Technology & SaaS,mobile
0.49,4050.0,3139323.0,454386.0,704034.0,450.0,896022.0,988187.0,Technology & SaaS,mobile
0.58,3320.0,2868823.0,379539.0,537552.0,450.0,778416.0,988249.0,Technology & SaaS,mobile
0.73,0.0,2600347.0,194966.0,489328.0,280.0,797544.0,988630.0,Technology & SaaS,mobile
0.26,2250.0,5008249.0,1832048.0,489328.0,450.0,908795.0,1749725.0,Technology & SaaS,mobile
0.56,2850.0,3186303.0,778043.0,489328.0,450.0,796241.0,988124.0,Technology & SaaS,mobile
0.58,3300.0,2667241.0,261191.0,489333.0,300.0,802603.0,986266.0,Technology & SaaS,mobile
0.41,3900.0,2712807.0,259665.0,489333.0,300.0,839784.0,988632.0,Technology & SaaS,mobile
0.24,2880.0,7026014.0,1867590.0,114478.0,0.0,1220796.0,2280576.0,Technology & SaaS,mobile
0.28,3360.0,3421009.0,73507.0,89256.0,0.0,1244540.0,2273890.0,Technology & SaaS,mobile
0.28,2700.0,3551252.0,39332.0,113831.0,0.0,952691.0,2312177.0,Technology & SaaS,mobile
0.44,4350.0,4108936.0,1008470.0,337973.0,150.0,1452219.0,2053733.0,Technology & SaaS,mobile
0.23,1490.0,5134917.0,1351176.0,314006.0,0.0,955004.0,2496114.0,Technology & SaaS,mobile
0.43,2650.0,3492814.0,215699.0,114480.0,0.0,1185931.0,2256737.0,Technology & SaaS,mobile
0.31,2400.0,5817261.0,657420.0,202170.0,450.0,2098420.0,5337961.0,Technology & SaaS,mobile
0.46,150.0,1342382.0,127842.0,185873.0,300.0,306341.0,914503.0,Technology & SaaS,mobile
0.54,1720.0,1718541.0,352063.0,202151.0,370.0,498342.0,1306074.0,Technology & SaaS,mobile
0.31,1350.0,8797192.0,3926421.0,185847.0,150.0,1929922.0,4660232.0,Technology & SaaS,mobile
0.31,4950.0,5347275.0,386789.0,185871.0,150.0,1945840.0,4657781.0,Technology & SaaS,mobile
0.41,150.0,7650368.0,2761445.0,185871.0,300.0,1930669.0,4670948.0,Technology & SaaS,mobile
0.33,4500.0,8517204.0,3647951.0,185850.0,150.0,1933104.0,4658321.0,Technology & SaaS,mobile
0.39,360.0,5441831.0,474180.0,185847.0,210.0,1946607.0,4662178.0,Technology & SaaS,mobile
0.66,300.0,1667915.0,541406.0,185872.0,300.0,297094.0,917617.0,Technology & SaaS,mobile
0.48,1350.0,1930230.0,801378.0,185868.0,150.0,297321.0,917117.0,Technology & SaaS,mobile
0.46,900.0,4164849.0,2518659.0,76194.0,600.0,197479.0,12342.0,Technology & SaaS,mobile
0.58,3690.0,5615611.0,3959392.0,49214.0,0.0,713818.0,114612.0,Technology & SaaS,mobile
0.59,0.0,2984774.0,395018.0,76200.0,700.0,698103.0,948291.0,Technology & SaaS,mobile
0.69,1500.0,891495.0,1143.0,80018.0,0.0,309156.0,12948.0,Technology & SaaS,mobile
0.89,0.0,2091033.0,302233.0,79655.0,0.0,740087.0,12342.0,Technology & SaaS,mobile
0.35,1970.0,4566612.0,192255.0,255540.0,0.0,1445748.0,4566612.0,Technology & SaaS,mobile
0.3,6860.0,5627686.0,899433.0,255540.0,0.0,1444596.0,5627686.0,Technology & SaaS,mobile
0.6,300.0,4402508.0,40556.0,319662.0,0.0,1445921.0,4402508.0,Technology & SaaS,mobile
0.76,150.0,3965756.0,70378.0,224058.0,0.0,1124183.0,3965756.0,Technology & SaaS,mobile
0.32,6900.0,4648868.0,304685.0,255540.0,0.0,1446435.0,4648868.0,Technology & SaaS,mobile
0.37,3760.0,7041633.0,184427.0,421971.0,0.0,2516158.0,7041633.0,Technology & SaaS,mobile
0.27,5010.0,5399442.0,746345.0,224062.0,0.0,1444619.0,5399442.0,Technology & SaaS,mobile
0.64,150.0,3937221.0,40787.0,224062.0,0.0,1125250.0,3937221.0,Technology & SaaS,mobile
0.59,0.0,4022365.0,510244.0,224062.0,0.0,1125783.0,4022365.0,Technology & SaaS,mobile
0.36,8170.0,4728568.0,73894.0,224060.0,0.0,1449087.0,4728568.0,Technology & SaaS,mobile
0.46,3450.0,2828399.0,15310.0,102371.0,150.0,1115948.0,4463.0,Technology & SaaS,mobile
0.75,0.0,1910072.0,2206.0,170492.0,150.0,653076.0,0.0,Technology & SaaS,mobile
0.46,750.0,3110726.0,232352.0,103769.0,300.0,1051079.0,164221.0,Technology & SaaS,mobile
0.87,0.0,1444000.0,291448.0,104924.0,150.0,337728.0,0.0,Technology & SaaS,mobile
0.94,0.0,1172608.0,26923.0,104924.0,0.0,218810.0,0.0,Technology & SaaS,mobile
0.52,1350.0,2678430.0,41360.0,106458.0,450.0,436205.0,474.0,Technology & SaaS,mobile
0.75,750.0,1609107.0,447189.0,104924.0,150.0,337607.0,0.0,Technology & SaaS,mobile
0.59,1200.0,2720053.0,16138.0,102370.0,300.0,1073493.0,499.0,Technology & SaaS,mobile
0.59,600.0,2807780.0,30764.0,102370.0,150.0,1124354.0,1296.0,Technology & SaaS,mobile
0.68,750.0,1719135.0,554882.0,104924.0,150.0,337460.0,0.0,Technology & SaaS,mobile
0.42,1800.0,3046262.0,297884.0,344732.0,600.0,598293.0,1926671.0,Technology & SaaS,mobile
0.24,1190.0,2883421.0,105241.0,316614.0,600.0,563826.0,1935129.0,Technology & SaaS,mobile
0.37,1240.0,2894281.0,251105.0,316622.0,450.0,611286.0,1899507.0,Technology & SaaS,mobile
0.35,3130.0,2891087.0,250705.0,316590.0,750.0,610080.0,1896673.0,Technology & SaaS,mobile
0.33,2830.0,2891531.0,251181.0,316615.0,750.0,610401.0,1896888.0,Technology & SaaS,mobile
0.44,4050.0,3340973.0,653928.0,183910.0,450.0,707941.0,3340973.0,Technology & SaaS,mobile
0.45,3750.0,3000854.0,458979.0,284595.0,750.0,652454.0,3000854.0,Technology & SaaS,mobile
0.44,1200.0,2386911.0,27125.0,183913.0,300.0,652491.0,2386911.0,Technology & SaaS,mobile
0.5,900.0,3114475.0,124708.0,144092.0,0.0,926742.0,3114475.0,Technology & SaaS,mobile
0.46,900.0,5311949.0,82587.0,295741.0,450.0,1223399.0,5311949.0,Technology & SaaS,mobile
0.41,900.0,4693805.0,110487.0,218622.0,600.0,1220761.0,4693805.0,Technology & SaaS,mobile
0.35,1200.0,4466311.0,44157.0,218721.0,450.0,1217774.0,4466311.0,Technology & SaaS,mobile
0.45,3720.0,2326252.0,87974.0,215782.0,600.0,813839.0,2095306.0,Technology & SaaS,mobile
0.35,2930.0,2823638.0,698416.0,215750.0,300.0,744790.0,2578771.0,Technology & SaaS,mobile
0.43,2930.0,2422866.0,118087.0,215782.0,890.0,811709.0,2124245.0,Technology & SaaS,mobile
0.45,4050.0,2218861.0,141704.0,171795.0,300.0,745805.0,1978109.0,Technology & SaaS,mobile
0.31,3190.0,3041417.0,232032.0,171795.0,300.0,1036240.0,1927887.0,Technology & SaaS,mobile
0.32,5310.0,3596927.0,189546.0,114122.0,300.0,1352479.0,3596927.0,Technology & SaaS,mobile
0.28,5360.0,3631268.0,103035.0,114122.0,160.0,1381011.0,3631268.0,Technology & SaaS,mobile
0.65,0.0,3604707.0,54825.0,114116.0,150.0,1412391.0,3604707.0,Technology & SaaS,mobile
0.45,5250.0,3595421.0,219721.0,114139.0,150.0,1297751.0,3595421.0,Technology & SaaS,mobile
0.31,0.0,4184281.0,153907.0,114122.0,160.0,1357846.0,4184281.0,Technology & SaaS,mobile
0.45,5770.0,4527190.0,231462.0,114116.0,0.0,1769390.0,4527190.0,Technology & SaaS,mobile
0.47,5550.0,3553658.0,187614.0,114116.0,150.0,1299699.0,3553658.0,Technology & SaaS,mobile
0.58,1200.0,1505025.0,239511.0,242097.0,150.0,239444.0,1403791.0,Retail & Ecommerce,mobile
0.48,750.0,2830342.0,314005.0,489749.0,0.0,567486.0,2758498.0,Retail & Ecommerce,mobile
0.34,300.0,7554381.0,507414.0,621529.0,0.0,704731.0,7437489.0,Retail & Ecommerce,mobile
0.63,1200.0,3361866.0,1154098.0,242097.0,0.0,308266.0,3286675.0,Retail & Ecommerce,mobile
0.25,43160.0,22198728.0,1338914.0,722502.0,0.0,9775797.0,20629585.0,Retail & Ecommerce,mobile
0.37,750.0,28258907.0,1236649.0,489748.0,0.0,671449.0,28179705.0,Retail & Ecommerce,mobile
0.26,22030.0,22798041.0,1324417.0,722501.0,0.0,10035127.0,21230343.0,Retail & Ecommerce,mobile
0.44,1350.0,3769646.0,1380201.0,289513.0,0.0,676844.0,1715610.0,Retail & Ecommerce,mobile
0.26,7350.0,8178012.0,533388.0,138513.0,2550.0,2363844.0,1613902.0,Retail & Ecommerce,mobile
0.3,5400.0,6909128.0,547992.0,138507.0,3300.0,1480521.0,584723.0,Retail & Ecommerce,mobile
0.27,5100.0,7472941.0,1370743.0,488674.0,3300.0,2038609.0,1944956.0,Retail & Ecommerce,mobile
0.56,4650.0,6487074.0,516196.0,269099.0,2400.0,1174258.0,551605.0,Retail & Ecommerce,mobile
0.28,4280.0,8911154.0,1966489.0,119238.0,2700.0,1899987.0,3071602.0,Retail & Ecommerce,mobile
0.28,3450.0,11287347.0,2708358.0,138449.0,2400.0,2233681.0,3684779.0,Retail & Ecommerce,mobile
0.28,5830.0,7465921.0,595924.0,119192.0,2850.0,1907979.0,1868201.0,Retail & Ecommerce,mobile
0.26,5100.0,10997499.0,3397706.0,138489.0,2400.0,2810242.0,4536530.0,Retail & Ecommerce,mobile
0.8,0.0,1159509.0,5211.0,31215.0,0.0,464452.0,888864.0,Education & Reference,mobile
0.76,0.0,1187576.0,2475.0,31368.0,0.0,475165.0,888819.0,Education & Reference,mobile
0.44,2680.0,2172044.0,110399.0,104299.0,0.0,498090.0,971640.0,Education & Reference,mobile
0.56,750.0,2226951.0,598908.0,61891.0,0.0,681728.0,1518665.0,Education & Reference,mobile
0.52,2540.0,1472791.0,2475.0,42230.0,0.0,475195.0,899819.0,Education & Reference,mobile
0.62,600.0,1532876.0,139349.0,362122.0,150.0,329147.0,1389191.0,Education & Reference,mobile
0.55,600.0,2748589.0,131466.0,1409559.0,300.0,386083.0,452707.0,Education & Reference,mobile
0.65,300.0,2500629.0,34513.0,1409885.0,150.0,396245.0,454043.0,Education & Reference,mobile
0.66,750.0,2054806.0,12223.0,1409238.0,150.0,177790.0,0.0,Education & Reference,mobile
0.7,300.0,2148403.0,0.0,1408271.0,150.0,153941.0,0.0,Education & Reference,mobile
0.71,750.0,2092423.0,0.0,1408919.0,150.0,214649.0,0.0,Education & Reference,mobile
0.57,300.0,2557879.0,6798.0,1408593.0,150.0,350870.0,452876.0,Education & Reference,mobile
